number,value,datetime_start,datetime_complete,duration,params_dropout,params_encoder_layers,params_hidden_size,params_input_size,params_learning_rate,params_linear_hidden_size,params_n_heads,params_patch_len,params_stride,user_attrs_fold_hit_rates,state
0,0.5,2026-02-24 08:59:37.746342,2026-02-24 08:59:53.208962,0 days 00:00:15.462620,0.24808045388899008,1,128,40,0.00037784199635340133,64,2,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
1,0.5,2026-02-24 08:59:53.209003,2026-02-24 09:00:24.292868,0 days 00:00:31.083865,0.2752740533645135,4,128,50,0.0009709465273234334,512,2,8,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
2,0.5,2026-02-24 09:00:24.292909,2026-02-24 09:00:55.469155,0 days 00:00:31.176246,0.2664908277373987,4,32,120,0.0006380477824887265,256,4,8,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
3,0.5,2026-02-24 09:00:55.469195,2026-02-24 09:01:16.356493,0 days 00:00:20.887298,0.1246989778067967,2,32,40,0.00028739638617346195,32,8,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
4,0.5,2026-02-24 09:01:16.356534,2026-02-24 09:01:52.671728,0 days 00:00:36.315194,0.06339541753939999,5,64,80,0.0002701914999308182,32,4,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
5,0.5,2026-02-24 09:01:52.671770,2026-02-24 09:02:13.460781,0 days 00:00:20.789011,0.024146630722527884,2,128,40,0.0005364271754820694,64,4,8,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
6,0.5,2026-02-24 09:02:13.460822,2026-02-24 09:02:39.634105,0 days 00:00:26.173283,0.168517792955828,3,64,100,0.00026067186508142465,128,2,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
7,0.5,2026-02-24 09:02:39.634146,2026-02-24 09:02:55.113221,0 days 00:00:15.479075,0.2672506077332719,1,32,110,0.00020502564685516238,64,2,4,2,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
8,0.5,2026-02-24 09:02:55.113261,2026-02-24 09:03:31.300646,0 days 00:00:36.187385,0.2660465275022418,5,64,110,0.000704830715871431,64,4,4,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
9,0.5,2026-02-24 09:03:31.300710,2026-02-24 09:03:46.753205,0 days 00:00:15.452495,0.2374939079539608,1,64,50,0.00016782966341368215,64,4,8,4,"[0.5, 0.5, 0.5, 0.5]",COMPLETE
